receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
218303967,VR2W-132644,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 07:30:00,Wenlock River,Pargon Creek mouth,142.04108,-12.0064,6.0,2021-10-26 23:20:00,142.04108,-12.0064,NO
218303973,VR2W-134261,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 07:00:00,Wenlock River,Pargon Creek northshore,142.03734,-11.99152,3.5,2021-10-26 23:45:00,142.03734,-11.99152,NO
218303979,VR2W-134264,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 06:25:00,Wenlock River,DUC2 2,142.07899,-11.987,4.3,2021-10-27 00:40:00,142.07899,-11.987,NO
218303970,VR2W-134260,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 05:10:00,Wenlock River,Dalhunty left,142.15453,-11.94784,1.6,2021-10-27 04:30:00,142.15453,-11.94784,NO
218303985,VR2W-134265,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 04:40:00,Wenlock River,Dalhunty twin creeks,142.14674,-11.97332,2.8,2021-10-27 03:00:00,142.14674,-11.97332,NO
218303997,VR2W-135697,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 04:10:00,Wenlock River,No name creek,142.14001,-12.02332,3.0,2021-10-27 06:10:00,142.14001,-12.02332,NO
218304000,VR2W-135698,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 04:00:00,Wenlock River,Dalhunty mouth,142.11229,-12.00554,5.2,2021-10-27 01:20:00,142.11229,-12.00554,NO
218303988,VR2W-135694,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 02:30:00,Wenlock River,No name mouth,142.15257,-12.0203,2.5,2021-10-27 05:29:00,142.15257,-12.0203,NO
218303991,VR2W-135695,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-05 01:20:00,Wenlock River,South Alice,142.23013,-12.04682,2.0,2021-10-27 07:10:00,142.23013,-12.04682,NO
218304026,VR2AR-547918,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-04 04:50:00,Wenlock River,PM to Skardon AR,141.94153,-11.92627,6.2,2021-10-28 03:45:00,141.94153,-11.92627,NO
218303994,VR2W-135696,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-04 02:10:00,Wenlock River,Skardon upstream,142.07045,-11.79461,4.2,2022-11-15 02:50:00,142.07045,-11.79461,NO
218303976,VR2W-134262,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-04 01:00:00,Wenlock River,Skardon metro,142.04245,-11.74849,3.7,2021-10-26 03:00:00,142.04245,-11.74849,NO
218304029,VR2AR-548795,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-04 00:15:00,Wenlock River,Skardon AR,142.00903,-11.75685,7.4,2021-10-26 00:45:00,142.00903,-11.75685,NO
218304020,VR2AR-546492,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",DAMAGED,2020-11-03 23:25:00,Wenlock River,Skardon south AR,141.96486,-11.79997,3.8,2021-10-26 00:00:00,141.96486,-11.79997,NO
218304023,VR2AR-546497,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-03 05:55:00,Wenlock River,PM Wenlock AR,141.92148,-12.00221,10.4,2021-10-29 01:46:00,141.92148,-12.00221,NO
218304003,VR2AR-545958,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-03 04:50:00,Wenlock River,Ducie to PM AR,142.01941,-12.05472,7.7,2021-10-29 01:00:00,142.01941,-12.05472,NO
218304032,VR2AR-548796,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-03 01:45:00,Wenlock River,PM Mouth North AR,141.93811,-11.96146,4.6,2021-10-28 05:40:00,141.93811,-11.96146,NO
218304011,VR2AR-545963,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-03 00:15:00,Wenlock River,Janie Creek AR,141.82077,-12.02328,5.3,2021-10-27 23:20:00,141.82077,-12.02328,NO
218304008,VR2AR-545959,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2020-11-02 23:10:00,Wenlock River,PM to Jaine AR,141.89526,-11.94127,5.2,2023-11-23 13:53:00,,,NO
218302709,VR2W-129283,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-27 00:14:00,Wenlock River,Stones far Downstream,142.17111,-12.38773,1.0,2021-07-09 23:04:00,142.17111,-12.38773,NO
218302529,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-26 01:00:00,Wenlock River,Ducie Half Way Upper,142.30768,-12.1553,1.0,2021-07-06 07:04:00,142.30768,-12.1553,NO
218302594,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-25 01:14:00,Wenlock River,Gibson Waterhole,142.14217,-12.38513,1.0,2021-07-05 07:02:00,142.14217,-12.38513,NO
218302715,VR2W-131540,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-24 03:55:00,Wenlock River,Cloughs upstream,141.89893,-12.22489,1.0,2021-08-01 23:45:00,141.89893,-12.22489,NO
218270151,VR2W-131542,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-24 02:00:00,Wenlock River,Batavia 2,141.89885,-12.19461,1.0,2021-08-02 00:40:00,141.89885,-12.19461,NO
218302612,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-24 00:30:00,Wenlock River,WNM3,141.9453,-12.15417,1.0,2021-08-02 01:30:00,141.9453,-12.15417,NO
218302661,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-23 06:16:00,Wenlock River,Chicane 4,142.11095,-12.35199,1.0,2021-08-04 01:57:00,142.11095,-12.35199,NO
218302556,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-23 05:50:00,Wenlock River,Old Shack 2,142.11134,-12.33545,1.0,2021-08-04 02:24:00,142.11134,-12.33545,NO
218302643,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-23 05:35:00,Wenlock River,Ling Creek Upstream,142.10956,-12.31701,1.0,2021-08-04 02:54:00,142.10956,-12.31701,NO
218302703,VR2W-129281,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-23 05:07:00,Wenlock River,Ling Creek,142.11386,-12.31397,1.0,2021-07-14 07:09:00,142.11386,-12.31397,NO
218302625,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-23 00:43:00,Wenlock River,WENMTH2MB,141.92949,-12.10333,1.0,2021-08-02 02:15:00,141.92949,-12.10333,NO
218302770,VR2W-135270,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 07:46:00,Wenlock River,Rifle Bird Mid,142.1279,-12.38942,1.0,2021-07-10 00:56:00,142.1279,-12.38942,NO
218302697,VR2W-129280,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 04:40:00,Wenlock River,Wenlock tentpole mouth,141.93582,-12.25307,1.0,2021-07-14 04:00:00,141.93582,-12.25307,NO
218302735,VR2W-131545,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 03:52:00,Wenlock River,TPMTNEW1,141.91998,-12.26009,1.0,2021-07-14 03:06:00,141.91998,-12.26009,NO
218302582,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 01:55:00,Wenlock River,TPTWIN2,141.91551,-12.27906,1.0,2021-07-14 02:12:00,141.91551,-12.27906,NO
218302685,VR2W-123004,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 01:10:00,Wenlock River,Tentpole Upstream 1,141.93246,-12.31293,1.0,2021-07-14 01:19:00,141.93246,-12.31293,NO
218302541,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-22 00:50:00,Wenlock River,Tentpole Upstream 2,141.93401,-12.30592,1.0,2021-07-14 00:31:00,141.93401,-12.30592,NO
218302679,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-21 06:15:00,Wenlock River,Island haulout 2,142.01732,-12.26998,1.0,2021-07-13 00:15:00,142.01732,-12.26998,NO
218302649,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-21 04:32:00,Wenlock River,Island midstream 3,141.99269,-12.27464,1.0,2021-07-13 00:54:00,141.99269,-12.27464,NO
218302606,VR2W-110432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-21 03:29:00,Wenlock River,Island Downstream 2,141.97511,-12.27027,1.0,2021-08-03 03:58:00,141.97511,-12.27027,NO
218302576,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-21 02:06:00,Wenlock River,Hudson junction 2,141.96649,-12.2776,1.0,2021-07-13 02:37:00,141.96649,-12.2776,NO
218302752,VR2W-135268,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-21 01:09:00,Wenlock River,Speartooth 1b,141.96339,-12.26833,1.0,2021-08-03 02:31:00,141.96339,-12.26833,NO
218302523,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-20 04:43:00,Wenlock River,Ling Creek Midstream,142.11168,-12.30608,1.0,2021-08-04 03:25:00,142.11168,-12.30608,NO
218302547,VR2W-101159,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-20 04:03:00,Wenlock River,Ling Creek Downstream,142.09886,-12.29216,1.0,2021-08-04 03:50:00,142.09886,-12.29216,NO
218302691,VR2W-123182,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-20 03:16:00,Wenlock River,Overhang,142.07112,-12.27096,1.0,2021-07-13 07:08:00,142.07112,-12.27096,NO
218302673,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-20 01:56:00,Wenlock River,Jut Out Midstream 2,142.05565,-12.27239,1.0,2021-07-13 06:25:00,142.05565,-12.27239,NO
218302535,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-20 01:22:00,Wenlock River,Jut out downstream 2,142.04076,-12.27888,1.0,2021-07-13 05:40:00,142.04076,-12.27888,NO
218302655,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 23:55:00,Wenlock River,Rifle Bird Bend Downstream,142.12343,-12.3909,1.0,2021-08-04 01:19:00,142.12343,-12.3909,NO
218302564,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 23:08:00,Wenlock River,Processing Plant 2,142.14459,-12.40255,1.0,2021-07-10 00:09:00,142.14459,-12.40255,NO
218302570,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 22:15:00,Wenlock River,Stones Downstream,142.17346,-12.38813,1.0,2021-07-09 22:41:00,142.17346,-12.38813,NO
218302588,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 02:37:00,Wenlock River,Sawfish New 2,142.2477,-12.37268,1.0,2021-08-07 03:05:00,142.2477,-12.37268,NO
218302637,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 01:27:00,Wenlock River,Jabaru midstream 2,142.25311,-12.36851,1.0,2021-07-07 00:45:00,142.25311,-12.36851,NO
218302619,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-19 00:26:00,Wenlock River,Nimrod Creek,142.26062,-12.36613,1.0,2021-08-07 04:18:00,142.26062,-12.36613,NO
218302631,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-18 07:24:00,Wenlock River,Jardines Landing,142.33751,-12.1597,1.0,2021-07-06 05:53:00,142.33751,-12.1597,NO
218302727,VR2W-131544,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-18 06:00:00,Wenlock River,Ducie 1,142.27855,-12.10676,1.0,2021-07-06 05:36:00,142.27855,-12.10676,NO
218302721,VR2W-131541,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-18 02:06:00,Wenlock River,Bullshark Camp,142.20163,-12.37429,1.0,2021-07-05 03:16:00,142.20163,-12.37429,NO
218302764,VR2W-135269,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-17 02:04:00,Wenlock River,Woodfords waterhole,142.20171,-12.39723,1.0,2021-08-10 05:22:00,142.20171,-12.39723,NO
218302667,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-17 01:05:00,Wenlock River,Stones upstream,142.17523,-12.38739,1.0,2021-07-05 02:07:00,142.17523,-12.38739,NO
218302600,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-07-17 00:19:00,Wenlock River,Coolibah waterpump,142.17882,-12.38492,1.0,2021-07-05 01:20:00,142.17882,-12.38492,NO
218303891,VR2AR-545962,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-10 04:58:00,Wenlock River,PM Cullen AR,141.91287,-11.95802,5.0,2020-11-25 23:25:00,141.91287,-11.95802,NO
218303912,VR2AR-546493,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-10 04:30:00,Wenlock River,PM to Skardon AR,141.94183,-11.92538,6.2,2020-11-04 04:40:00,141.94183,-11.92538,NO
218303786,VR2W-132644,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 06:38:00,Wenlock River,Pargon Creek mouth,142.04111,-12.00636,6.0,2020-11-05 07:15:00,142.04108,-12.0064,NO
218303803,VR2W-134261,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 06:20:00,Wenlock River,Pargon Creek northshore,142.03741,-11.99151,3.5,2020-11-05 06:45:00,142.03741,-11.99151,NO
218303821,VR2W-134265,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 05:25:00,Wenlock River,Dalhunty twin creeks,142.14665,-11.97333,2.8,2020-11-05 04:30:00,142.14665,-11.97333,NO
218303815,VR2W-134264,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 04:45:00,Wenlock River,DUC2 2,142.07904,-11.98703,4.3,2020-11-05 06:10:00,142.07904,-11.98703,NO
218303794,VR2W-134260,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 03:50:00,Wenlock River,Dalhunty left,142.15453,-11.94784,1.6,2020-11-05 05:05:00,142.15453,-11.94784,NO
218303876,VR2W-135698,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 02:45:00,Wenlock River,Dalhunty mouth,142.11215,-12.00561,5.2,2020-11-05 03:48:00,142.11215,-12.00561,NO
218303832,VR2W-135694,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 01:25:00,Wenlock River,No name mouth,142.15251,-12.02038,2.5,2020-11-05 02:10:00,142.15251,-12.02038,NO
218303868,VR2W-135697,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 01:00:00,Wenlock River,No name creek,142.14005,-12.02335,3.0,2020-11-05 02:55:00,142.14005,-12.02335,NO
218303841,VR2W-135695,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-09 00:15:00,Wenlock River,South Alice,142.23032,-12.04687,2.0,2020-11-05 01:00:00,142.23032,-12.04687,NO
218303923,VR2AR-546492,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-08 07:00:00,Wenlock River,PM Wenlock AR,141.91527,-12.00015,10.4,2020-11-03 05:40:00,141.91527,-12.00015,NO
218303888,VR2AR-545960,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2019-11-08 05:00:00,Wenlock River,PM Ducie Namaleeda AR,141.95215,-11.99644,5.0,2024-02-03 10:01:00,,,NO
218303882,VR2AR-545958,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-08 01:15:00,Wenlock River,PM Mouth North AR,141.938,-11.96153,4.6,2020-11-03 01:45:00,141.938,-11.96153,NO
218303900,VR2AR-545963,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-07 22:18:00,Wenlock River,PM to Jaine AR,141.89651,-11.94001,5.2,2020-11-02 22:35:00,141.89651,-11.94001,NO
218303929,VR2AR-547918,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-06 03:37:00,Wenlock River,Skardon AR,142.00909,-11.75623,7.4,2020-11-04 00:00:00,142.00909,-11.75623,NO
218303809,VR2W-134262,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-06 02:35:00,Wenlock River,Skardon metro,142.04242,-11.74844,3.7,2020-11-04 00:50:00,142.04242,-11.74844,NO
218303862,VR2W-135696,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-06 02:00:00,Wenlock River,Skardon upstream,142.07045,-11.79463,4.2,2020-11-04 02:00:00,142.07045,-11.79463,NO
218303940,VR2AR-548795,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-05 22:20:00,Wenlock River,Skardon south AR,141.96519,-11.79993,3.8,2020-11-03 22:45:00,141.96519,-11.79993,NO
218303958,VR2AR-548796,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-11-05 07:25:00,Wenlock River,Janie Creek AR,141.81779,-12.02469,5.3,2020-11-03 00:00:00,141.81779,-12.02469,NO
218270026,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-06 02:10:00,Wenlock River,Nimrod Creek,142.26054,-12.36617,1.0,2020-07-19 00:00:00,142.26054,-12.36617,NO
218270085,VR2W-129283,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-04 07:00:00,Wenlock River,Stones far Downstream,142.17108,-12.38771,1.0,2020-07-26 23:30:00,142.17108,-12.38771,NO
218270143,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-04 04:05:00,Wenlock River,Woodfords waterhole,142.20171,-12.39725,1.0,2020-07-17 01:40:00,142.20171,-12.39725,NO
218269911,VR2W-131544,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-03 06:05:00,Wenlock River,Ducie 1,142.27847,-12.10673,1.0,2020-07-18 05:43:00,142.27847,-12.10673,NO
218269926,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-03 03:10:00,Wenlock River,Ducie Half Way Upper,142.30768,-12.1553,1.0,2020-07-18 06:20:00,142.30768,-12.1553,NO
218269974,VR2W-114074,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-02 02:50:00,Wenlock River,Jardines Landing,142.33751,-12.15955,1.0,2020-07-18 07:12:00,142.33751,-12.15955,NO
218269897,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2019-08-01 01:50:00,Wenlock River,Cloughs upstream,141.89891,-12.22493,1.0,2020-07-24 03:20:00,141.89891,-12.22493,NO
